ResponseId,lgo_1,lgo_2,lgo_3,lgo_4,lgo_5,ppgo_1,ppgo_2,ppgo_3,ppgo_4,pago_1,pago_2,pago_3,pago_4,ti_go_First Click,ti_go_Last Click,ti_go_Page Submit,ti_go_Click Count,leadid_1,leadid_2,leadid_3,leadid_4,senpow_1,senpow_2,senpow_3,senpow_4,senpow_5,senpow_6,senpow_7,senpow_8,ti_senpow_First Click,ti_senpow_Last Click,ti_senpow_Page Submit,ti_senpow_Click Count,trpr_1,trpr_2,trpr_3,trpr_4,trpr_5,trpr_6,trpr_7,trpr_8,ti_trpr_First Click,ti_trpr_Last Click,ti_trpr_Page Submit,ti_trpr_Click Count,gsel_1,gsel_2,gsel_3,gsel_4,gsel_5,gsel_6,ti_gsel_First Click,ti_gsel_Last Click,ti_gsel_Page Submit,ti_gsel_Click Count,loco_1,loco_2,loco_3,loco_4,loco_5,loco_6,loco_7,loco_8,loco_9,loco_10,loco_11,loco_12,assess_1,assess_2,assess_3,assess_4,assess_5,assess_6,assess_7,assess_8,assess_9,assess_10,assess_11,assess_12,ti_regfoc_First Click,ti_regfoc_Last Click,ti_regfoc_Page Submit,ti_regfoc_Click Count,claim_1,claim_2,claim_3,claim_4,claim_5,grant_1,grant_2,grant_3,grant_4,grant_5,ti_clagra_First Click,ti_clagra_Last Click,ti_clagra_Page Submit,ti_clagra_Click Count,extra_1,extra_2,extra_3,extra_4,extra_5,extra_6,extra_7,extra_8,extra_9,extra_10,ti_extra_First Click,ti_extra_Last Click,ti_extra_Page Submit,ti_extra_Click Count,pace_1,ti_pace_First Click,ti_pace_Last Click,ti_pace_Page Submit,ti_pace_Click Count,grw_1,fix_1,grw_2,fix_2,fix_3,grw_3,grw_4,fix_4,ti_ent_First Click,ti_ent_Last Click,ti_ent_Page Submit,ti_ent_Click Count,impos_1,impos_2,impos_3,impos_4,impos_5,ti_impos_First Click,ti_impos_Last Click,ti_impos_Page Submit,ti_impos_Click Count,ti_pdo_First Click,ti_pdo_Last Click,ti_pdo_Page Submit,ti_pdo_Click Count,pdo_1,pdo_2,pdo_3,pdo_4,pdo_5,pdo_6,pdo_7,pdo_8,checkis5,sstatus_1,sstatus_2,sstatus_3,sstatus_4,sstatus_5,ti_sstat_First Click,ti_sstat_Last Click,ti_sstat_Page Submit,ti_sstat_Click Count,pas_1,pas_2,pas_3,pas_4,pas_5,pas_6,pas_7,pas_8,pas_9,pas_10,nas_1,nas_2,nas_3,nas_4,nas_5,nas_6,nas_7,nas_18,nas_9,nas_10,ti_panas_First Click,ti_panas_Last Click,ti_panas_Page Submit,ti_panas_Click Count,gse_1,gse_2,gse_3,gse_4,gse_5,gse_6,gse_7,gse_8,ti_gse_First Click,ti_gse_Last Click,ti_gse_Page Submit,ti_gse_Click Count,voieff_1,voieff_2,voieff_3,voieff_4,voieff_5,voieff_6,ti_voieff_First Click,ti_voieff_Last Click,ti_voieff_Page Submit,ti_voieff_Click Count,creaid_1,creaid_2,creaid_3,crse_1,crse_2,crse_3,ti_crse_First Click,ti_crse_Last Click,ti_crse_Page Submit,ti_crse_Click Count,sdes_1,sdes_2,sdes_3,sdes_4,sdes_5,sdes_6,sdes_7,sdes_8,sdes_9,sdes_10,checkis6,ti_sdes_First Click,ti_sdes_Last Click,ti_sdes_Page Submit,ti_sdes_Click Count,male,age,firstgen,wei,tall_1,tall_2,race,engl,lang,gpa,predi1,predi2_1,predi2_2,wexp,supexp,exc,ppo,soft,regr,corr,mmed,Sections
R_3oNLULTFgZQWCsg,7,6,6,7,7,5,5,6,6,2,4,2,3,27.093,73.719,74.749,18,5,3,3,2,4,3,5,3,5,4,3,3,9.329,32.272,35.635,9,6,6,3,2,6,6,6,2,4.337,35.306,38.78,11,3,4,4,5,5,5,6.581,29.559,30.786,7,6,3,6,6,5,5,2,5,4,5,7,2,2,5,6,6,3,7,6,6,7,6,5,6,13.77,112.818,113.797,27,6,6,6,6,6,6,6,6,6,6,5.671,22.753,23.765,13,6,3,2,6,3,3,5,5,5,3,38.889,64.76,65.512,12,5,19.733,19.733,20.703,1,6,3,6,3,2,5,6,3,2.84,70.672,71.702,10,5,5,6,6,6,8.757,28.727,29.811,6,9.73,58.924,60.518,12,3,5,5,5,1,3,2,3,5,5,4,5,4,5,39.3,54.33,56.113,6,5,5,3,5,3,4,5,4,3,5,1,2,1,2,3,3,2,4,1,2,17.833,56.796,57.582,23,7,7,7,7,7,7,7,7,60.657,73.323,74.24,11,4,3,5,5,2,5,10.079,50.889,51.2,9,5,5,3,3,5,4,4.674,20.298,20.99,8,6,6,5,5,3,3,5,5,5,6,6,7.951,45.047,45.933,13,1,18,0,160,5,10,1,4,2,3.8,51,6,6,2,0,5,4,1,3,3,1,Spring 2025 OBHR 33000-006 LEC
R_7jJy02kjXq5d1Qd,6,7,6,5,6,5,6,7,7,3,3,5,3,4.772,90.088,93.639,17,7,7,7,7,4,2,5,5,6,3,3,3,28.096,48.047,48.917,9,3,5,5,6,2,5,3,4,16.455,43.977,46.251,10,1,7,7,7,7,6,8.943,23.435,24.758,7,7,7,7,7,7,4,5,6,1,5,7,7,3,5,5,5,3,5,5,5,5,3,5,4,193.894,257.707,258.589,28,7,7,7,7,7,5,5,5,5,5,5.865,25.527,26.101,11,6,4,1,2,6,6,7,7,7,2,15.861,59.022,62.453,13,4,14.976,14.976,21.415,1,5,5,6,2,1,6,6,1,19.291,46.13,47.279,10,6,3,6,6,2,4.994,27.31,28.258,6,14.027,56.782,57.868,10,1,6,5,6,2,2,3,7,5,5,5,6,5,5,14.207,26.568,27.947,7,4,4,5,4,4,4,4,4,4,5,3,1,3,2,2,5,1,1,4,1,23.573,60.326,61.971,20,6,6,6,6,6,6,6,6,6.051,39.312,39.854,10,5,7,7,7,6,7,50.532,67.821,73.06,6,6,1,7,6,6,6,12.531,29.119,29.902,7,5,6,6,6,7,7,2,2,5,3,6,64.686,106.91,107.868,14,0,18,0,190,5,4,4,4,2,3.8,90,6,5,4,4,4,3,1,2,2,2,Spring 2025 OBHR 33000-008 LEC
R_3lJjmxR1GHaKfqV,6,7,5,6,6,2,2,6,3,3,1,3,2,174.152,926.77,929.062,16,5,4,5,4,3,2,6,3,5,2,1,1,14.16,61.074,63.386,8,5,2,5,3,3,4,4,3,11.127,55.371,60.905,10,1,2,2,2,2,2,72.317,127.79,129.106,6,6,5,6,6,6,5,6,5,2,5,6,6,3,5,6,2,6,5,5,6,5,2,5,5,24.528,225.615,227.453,24,6,6,6,6,6,5,6,5,5,5,8.822,63.339,65.326,12,6,4,2,2,5,5,6,7,6,3,364.359,690.064,691.188,12,4,228.613,228.613,232.021,1,2,2,6,5,2,6,3,2,31.28,120.18,123.7,11,6,4,5,5,3,11.133,44.622,51.956,6,13.08,125.626,127.65,10,2,2,2,1,2,1,1,2,5,3,3,4,3,4,21.315,53.23,54.343,8,4,4,4,4,4,4,4,3,2,4,3,2,1,1,1,2,2,1,1,1,17.087,76.493,78.492,20,5,6,7,7,6,7,4,6,15.859,87.02,107.68,10,6,6,6,5,6,6,69.611,104.479,105.907,7,6,2,6,5,5,6,7.883,40.36,41.893,6,6,6,6,6,7,5,1,5,3,5,6,65.724,159.982,161.722,12,0,21,0,120,5,2,4,4,2,3.68,80,6,6,1,0,3,4,3,2,3,2,Spring 2025 OBHR 33000-005 LEC
R_6T73ke2xw8KPBG9,6,7,4,4,4,3,4,6,5,3,3,3,3,3.176,49.455,50.387,25,5,7,6,5,5,3,4,4,5,3,3,3,4.748,21.657,22.529,14,5,5,2,5,4,4,6,5,2.493,26.089,27.118,15,3,5,4,5,5,5,3.92,18.631,19.542,11,5,5,7,5,5,4,6,5,1,5,4,5,3,4,4,4,4,5,5,5,5,5,5,5,3.518,104.093,105.186,48,6,6,6,6,5,4,5,5,5,5,2.737,23.422,24.336,24,6,4,2,1,6,5,7,6,6,3,4.277,34.296,35.426,24,4,14.385,16.099,18.273,3,7,2,6,2,1,5,6,3,6.15,35.77,36.901,19,3,4,5,3,4,3.655,16.836,17.849,10,2.132,37.89,38.97,21,1,5,4,3,2,5,2,6,5,5,4,5,4,4,3.5,16.815,17.777,11,5,5,5,5,4,5,5,4,4,5,1,1,2,2,4,2,1,1,3,2,2.866,33.486,34.136,33,7,5,5,7,5,6,4,6,3.469,27.366,28.494,15,5,5,5,5,5,5,2.573,14.706,15.668,11,3,4,4,5,5,4,2.661,18.12,18.784,13,4,5,3,3,4,3,4,4,5,4,6,7.073,38.524,40.97,20,1,18,0,175,6,0,1,4,1,3.7,90,5,4,4,4,3,5,1,1,2,2,Spring 2025 OBHR 33000-008 LEC
R_3pnHdUDsTBia3dX,7,6,6,6,7,6,6,6,6,3,6,3,3,36.069,93.841,99.933,13,7,7,6,6,6,3,6,6,6,6,2,3,25.12,40.468,42.133,8,3,5,3,5,5,4,3,3,82.583,160.985,162.148,9,3,7,7,7,7,7,25.67,36.02,38.422,7,6,5,6,6,6,5,6,6,2,6,6,6,6,6,6,7,6,6,6,6,6,3,2,6,26.473,140.841,142.099,27,7,6,6,7,6,5,3,2,2,2,31.971,56.135,57.174,11,6,3,3,6,6,6,6,6,6,6,29.163,44.552,46.425,11,5,37.768,37.768,38.484,1,5,3,6,6,3,6,6,3,26.927,63.805,66.495,11,5,5,5,5,5,6.69,273.264,277.102,9,5.524,583.032,585.656,11,5,5,5,3,3,3,3,5,5,6,6,5,2,6,169.324,279.56,280.276,5,5,5,4,5,5,2,5,5,2,5,1,1,1,2,1,2,1,3,1,1,66.715,512.463,516.317,21,7,6,6,6,6,6,6,7,25.675,33.391,34.644,8,6,6,7,6,7,6,33.616,38.934,41.319,6,7,3,6,6,7,6,1779.148,1793.538,1795.582,6,6,6,6,3,6,5,5,3,3,1,6,129.028,290.64,305.891,11,0,20,1,190,5,10,4,1,1,3,50,5,3,0,3,4,4,1,1,1,1,Spring 2025 OBHR 33000-005 LEC
R_733SwPDK22FQJDX,6,6,6,5,7,7,7,7,7,3,2,5,3,26.18,109.38,110.638,15,5,6,6,2,5,2,7,5,7,1,2,1,9.996,43.496,44.819,9,5,2,7,5,2,3,2,3,5.919,49.253,51.359,9,5,6,5,5,5,3,6.296,28.647,29.852,6,7,5,7,7,6,2,7,7,6,5,3,3,1,6,6,7,6,7,7,6,7,5,1,2,7.32,131.67,133.428,26,7,6,6,7,5,7,7,7,6,7,9.819,44.786,45.901,10,6,6,1,6,5,3,5,1,6,7,7.274,48.057,50.848,11,4,20.461,20.461,21.735,1,7,1,7,1,2,7,6,1,5.741,37.541,38.818,9,6,5,6,6,6,21.111,46.891,47.918,5,41.444,105.145,109.601,10,3,6,5,1,2,2,1,3,5,4,3,5,3,3,12.709,43.925,45.134,6,4,5,5,5,2,2,5,4,2,4,4,3,5,5,3,3,1,1,4,2,13.494,80.194,81.568,20,6,6,6,5,7,7,5,7,14.98,46.463,47.301,9,6,5,3,6,5,6,21.673,50.356,52.563,6,3,5,5,4,7,6,13.139,35.274,36.545,6,5,6,7,2,5,7,6,6,7,2,6,9.952,91.402,92.48,12,0,21,0,140,5,7,1,4,1,3.58,80,6,3,5,2,5,4,3,3,1,1,Spring 2025 OBHR 33000-008 LEC
R_5CZze4EygnlLGeD,3,5,5,5,5,5,4,4,5,3,4,3,4,22.374,28.154,28.434,14,4,4,4,4,4,4,5,4,3,3,4,4,9.083,23.178,23.576,11,3,4,5,4,5,4,4,3,26.506,32.355,33.228,9,4,4,5,4,4,5,4.692,9.952,10.541,6,4,4,4,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,4,3,3,3,3,3,96.869,128.451,129.096,27,4,4,4,4,4,3,5,5,5,5,10.876,30.94,31.698,12,6,4,2,4,5,4,4,6,5,3,5.603,25.486,25.775,12,4,9.33,16.193,16.467,5,4,4,4,4,4,4,4,4,2.397,5.294,5.748,9,5,4,4,4,4,32.751,73.43,74.759,5,3.748,6.504,11.18,10,4,5,4,3,4,4,3,4,4,5,4,5,4,4,3.995,8.575,9.497,5,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,5.276,17.03,17.688,23,5,5,4,5,5,4,5,5,2.7,9.651,9.917,9,5,4,4,4,5,5,0.885,3.215,5.593,7,4,4,4,5,5,5,9.761,13.664,13.857,7,3,4,4,3,4,3,3,4,3,3,4,12.921,29.362,29.902,12,1,21,1,205,7,0.3,4,3,2,3.52,87,5,4,1,0,3,3,3,3,3,3,Spring 2025 OBHR 33000-006 LEC
R_1dT7QyRTFOc4fdB,6,6,6,5,4,4,2,5,2,2,1,3,3,6.344,65.081,67.2,17,4,5,5,5,4,3,4,4,4,2,3,4,6.724,23.218,24.067,9,4,5,3,4,5,6,6,2,6.177,62.501,63.601,11,4,4,4,4,4,4,11.983,18.095,19.685,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5.34,20.07,21.671,24,6,5,6,6,6,4,5,4,5,6,5.944,54.132,56.353,13,3,4,4,1,5,3,4,5,4,4,10.533,52.767,53.735,11,2,24.061,24.061,25.946,1,6,2,7,3,1,5,1,1,10.092,31.403,32.036,9,3,3,3,4,3,8.532,14.458,22.051,6,7.103,39.783,43.042,11,4,3,5,5,5,4,4,4,5,2,2,2,2,2,3.69,7.819,10.486,6,2,5,4,4,3,3,5,3,3,5,2,2,1,1,1,2,1,1,1,1,7.656,66.921,67.739,27,4,4,4,4,5,5,5,5,249.293,254.71,255.178,9,5,4,5,4,4,4,4.045,17.6,23.767,6,3,3,4,5,5,4,4.442,16.562,17.566,6,6,6,6,7,3,2,5,1,2,1,6,2.349,54.75,55.727,19,1,20,0,145,5,10,4,4,1,3,70,5,3,2,1,5,5,1,4,3,1,Spring 2025 OBHR 33000-005 LEC
R_3qz3JUzTl3FbRUv,7,7,7,6,6,1,6,7,7,3,1,3,2,10.129,110.048,114.801,18,5,5,5,5,5,1,6,6,5,3,3,3,4.715,39.915,40.54,10,6,5,3,3,2,6,5,3,5.837,58.32,59.159,12,2,5,2,5,5,5,7.549,52.166,54.272,11,7,5,7,7,6,3,6,7,2,7,5,5,5,3,5,5,5,6,3,5,5,2,2,5,7.431,172.054,173.392,24,7,6,7,6,7,3,6,6,5,6,4.994,51.261,52.551,12,5,4,1,3,5,3,7,2,6,5,16.073,64.374,67.065,14,3,192.238,192.238,196.244,1,7,1,7,1,1,6,7,1,9.898,55.498,56.323,8,4,1,4,4,2,52.04,93.724,94.982,8,7.072,87.672,88.895,12,1,2,2,3,2,5,1,7,5,1,3,3,1,3,5.435,26.086,30.125,5,4,5,5,4,3,4,5,4,4,5,1,1,1,1,1,1,1,1,1,1,21.081,67.615,69.191,23,7,6,6,7,6,6,4,6,13.425,246.014,247.254,10,5,3,5,6,5,5,18.744,51.327,52.149,8,3,5,3,3,3,5,5.501,35,37.258,7,7,7,7,7,3,2,2,1,5,7,6,5.237,91.605,92.831,15,1,21,1,158,5,7,1,4,1,3.8,55,7,6,4,1,4,3,1,3,3,1,Spring 2025 OBHR 33000-005 LEC
R_5gpjOWgtlYOOWIN,5,5,6,5,5,7,6,5,5,6,6,6,3,234.35,702.258,704.745,13,4,4,4,3,5,3,5,5,5,4,3,3,5.233,27.632,28.572,9,5,5,6,5,1,4,4,3,6.74,29.306,31.329,8,6,6,7,4,3,5,8.687,21.437,26.81,6,7,3,7,6,4,5,5,5,3,6,6,5,1,5,6,7,5,5,7,6,7,4,1,6,6.448,99.279,101.585,27,5,6,4,5,5,6,5,5,5,6,4.339,40.839,41.779,11,4,5,5,3,2,5,4,3,3,5,14.413,43.547,44.42,11,4,19.476,21.409,22.297,2,5,3,3,3,3,5,3,4,7.83,42.896,44.852,9,5,6,6,5,4,8.527,22.194,23.366,5,9.255,44.972,45.945,9,4,5,2,1,2,6,1,6,5,3,3,3,3,3,5.582,15.865,17.201,5,2,3,3,2,3,4,3,3,2,2,5,5,4,4,5,5,4,5,4,4,4.683,48.583,50.138,20,3,4,6,5,5,3,3,5,14.836,40.668,41.542,8,6,5,5,6,5,4,4.641,19.624,21.113,6,3,7,4,4,5,5,4.18,19.479,20.869,6,5,5,6,2,2,5,3,6,6,4,6,4.923,133.689,140.512,11,1,19,1,185,6,0,1,4,1,3.7,85,6,5,2,0,2,3,1,1,1,1,Spring 2025 OBHR 33000-005 LEC
R_5eCNQDoYbBFqAwR,7,7,5,5,4,3,3,2,2,2,4,3,2,1.524,133.83,134.343,30,7,6,7,7,5,1,3,4,7,3,1,1,1.605,39.712,40.177,17,7,6,1,2,6,6,6,3,1.284,42.036,42.982,17,1,7,6,7,7,7,62.207,99.231,99.701,13,7,5,7,7,4,5,7,7,1,7,7,7,1,5,5,5,7,7,5,5,5,5,3,4,9.481,175.438,175.942,55,5,7,5,7,4,6,5,5,7,6,4.376,74.913,75.577,31,6,1,2,3,6,6,7,7,7,3,4.819,98.9,99.697,29,4,10.506,43.771,44.795,8,7,3,7,2,1,7,7,2,14.562,110.079,111.19,16,4,5,4,4,4,4.367,69.664,71.025,9,1.934,220.307,221.201,29,3,3,2,2,3,3,1,7,5,4,4,4,4,4,6.763,21.922,22.385,11,5,5,5,5,5,4,4,5,5,5,2,1,3,2,4,2,1,1,2,2,8.008,61.323,62.271,33,5,5,5,5,5,5,5,5,1.931,48.061,48.547,21,7,7,5,6,6,7,4.832,85.921,86.417,24,7,1,7,7,7,6,1.556,40.862,41.328,15,5,6,6,6,3,4,4,5,5,7,6,1.185,106.82,107.669,28,1,19,0,180,5,9,1,3,2,3.2,70,6,4,6,2,3,3,1,1,1,1,Spring 2025 OBHR 33000-008 LEC
R_5PTec0Oe4uBiQew,5,5,5,5,5,4,4,4,5,4,4,4,4,36.898,126.82,128.739,16,4,5,4,5,4,3,5,5,4,4,3,3,6.786,41.782,55.095,10,4,4,4,4,4,5,3,4,5.562,33.708,35.844,9,3,5,5,5,5,6,95.362,116.901,119.435,7,5,4,4,5,5,4,5,4,4,4,4,5,4,3,4,4,4,6,4,5,5,4,3,4,51.246,211.432,213.163,27,5,5,5,5,5,4,6,5,5,5,10.596,45.676,48.358,12,5,4,2,3,4,4,4,5,5,4,14.869,64.444,66.319,13,4,34.309,34.309,35.632,1,5,3,5,4,3,5,5,3,6.768,49.32,51.085,11,4,4,5,4,4,8.34,31.823,33.111,7,22.829,77.372,78.835,11,4,4,3,3,3,3,3,5,5,4,4,4,4,4,6.921,15.689,17.014,5,3,3,4,4,3,4,3,4,4,3,1,1,1,1,3,4,1,1,2,1,10.057,57.581,59.185,23,5,5,5,5,5,6,5,5,3.972,31.976,33.854,8,5,5,4,5,5,5,8.988,24.288,25.852,6,5,3,5,5,5,5,8.244,26.836,28.603,6,5,5,6,5,5,4,2,3,5,6,6,11.094,60.574,62.039,11,1,18,0,200,6,0,1,4,1,3.4,50,7,5,0,0,3,3,2,1,1,1,Spring 2025 OBHR 33000-005 LEC
R_5ZIlcs263bIWdxf,5,4,5,5,4,2,5,5,4,5,4,5,6,23.952,122.525,123.968,16,5,5,5,3,5,2,5,3,5,3,2,2,4.329,36.563,37.669,8,5,3,5,5,3,3,5,3,159.736,184.07,185.601,8,3,5,5,6,5,5,7.542,42.4,44.973,6,6,6,6,6,5,3,6,4,4,5,5,4,2,5,5,6,5,4,6,6,6,3,2,3,4.148,184.052,185.254,25,6,5,6,5,6,6,6,6,6,6,5.777,39.99,41.751,10,3,5,5,2,3,2,4,4,3,6,10.502,78.651,83.85,12,4,29.675,29.675,36.484,1,5,3,5,3,3,5,5,3,18.59,57.974,59.563,8,5,5,5,2,4,18.289,54.655,56.456,6,9.384,77.709,80.507,10,2,5,5,2,3,4,1,3,5,5,5,6,5,5,8,22.941,24.102,5,3,3,4,3,3,3,3,4,2,3,2,4,4,3,2,4,1,1,3,1,18.787,86.039,94.137,24,6,5,6,5,6,6,5,6,15.466,49.002,50.234,8,5,6,4,6,5,5,19.435,68.048,69.825,6,2,5,3,3,5,5,7.763,32.335,34.036,6,6,6,6,2,3,5,2,5,5,6,6,22.795,102.961,111.057,12,0,19,0,105,5,5,1,4,1,3.4,60,7,5,6,4,3,3,1,1,2,1,Spring 2025 OBHR 33000-008 LEC
R_6TuuFXDkCnjx985,5,5,5,5,4,4,5,4,5,5,3,4,5,5.353,192.064,193.032,14,6,5,5,5,4,5,5,5,6,3,3,3,103.683,152.774,155.456,10,5,5,3,4,6,5,4,2,6.879,39.16,40.36,9,3,5,4,5,5,5,159.501,183.746,185.586,7,5,4,6,6,4,4,6,4,2,4,5,5,2,4,4,7,5,5,6,6,6,7,2,5,4.728,161.163,161.91,30,3,5,6,6,5,4,5,5,5,5,7.798,37.831,38.845,14,5,3,2,3,4,3,5,4,6,2,5.597,85.203,86.437,13,2,72.45,74.779,75.711,3,6,2,6,2,2,5,3,2,4.582,39.421,40.766,10,5,4,5,5,4,7.272,22.798,24.522,7,10.276,49.8,50.858,11,2,4,5,2,2,3,3,4,5,5,5,6,5,5,3.563,18.906,22.487,5,4,4,3,4,3,2,5,4,3,4,1,2,2,2,3,3,1,2,2,1,395.073,439.16,440.921,21,5,4,6,5,6,6,5,6,72.929,135.048,136.237,9,5,4,5,5,5,6,14.833,328.486,330.967,7,5,3,4,5,5,4,7.424,68.813,70.049,10,5,6,5,5,3,5,5,4,6,6,6,3.742,48.106,50.322,11,1,20,0,160,5,10,1,4,1,3.5,65,5,3,4,2,5,4,2,2,2,1,Spring 2025 OBHR 33000-008 LEC
R_7WMbBILCjAiBn4j,6,5,5,6,5,3,6,6,7,6,5,6,6,6.493,104.769,107.367,16,6,6,6,6,3,2,6,5,5,2,2,2,6.75,28.897,29.816,9,5,5,4,6,6,6,5,6,4.019,43.038,44.275,15,3,5,4,6,5,6,4.954,48.698,50.744,9,3,1,6,5,5,6,4,3,5,6,6,5,2,6,6,6,3,4,6,5,3,3,3,5,26.774,124.949,126.027,38,5,5,6,6,5,6,6,6,4,6,93.092,144.706,145.588,16,6,6,5,3,2,2,3,5,5,5,4.027,60.189,61.618,19,1,16.4,16.937,23.645,2,3,3,2,5,3,2,5,5,19.018,72.986,74.69,19,6,6,6,6,5,9.282,30.313,31.63,9,18.972,111.952,113.591,16,3,6,5,3,2,5,2,6,5,5,5,5,5,5,7.531,29.255,36.346,10,5,4,4,4,4,2,5,4,4,5,2,2,1,2,2,2,2,1,2,1,17.484,66.315,67.186,29,6,6,6,6,6,6,5,6,4.678,27.907,28.99,10,5,5,6,5,2,6,6.867,43.258,44.943,9,4,3,5,6,6,5,11.121,34.193,34.762,8,5,7,2,6,6,6,5,3,6,6,6,20.58,88.504,90.477,21,1,20,0,215.4,6,0,4,2,2,3.75,75,6,3,1,1,3,4,3,3,3,2,Spring 2025 OBHR 33000-006 LEC
R_6mUnoIpz2x4Qw6t,5,5,6,6,4,4,5,6,5,5,4,6,6,30.784,168.682,169.689,14,6,6,6,6,5,3,5,4,5,3,3,5,5.277,18.394,21.3,8,7,6,5,5,7,7,6,4,41.569,69.502,70.525,9,3,5,5,5,5,6,5.65,28.468,30.374,8,7,7,7,6,7,6,7,7,4,6,5,6,4,5,5,5,6,6,5,5,6,4,3,5,341.357,787.892,788.95,26,7,5,4,4,4,7,7,6,5,7,54.843,141.042,142.414,11,6,3,3,4,4,3,4,4,6,3,29.577,53.51,55.299,10,4,27.07,27.07,30.74,1,5,4,6,4,4,5,6,4,36.984,66.133,67.657,8,4,5,4,4,4,13.638,28.655,29.994,5,8.677,58.292,59.065,9,6,6,5,5,6,4,5,6,5,3,4,4,4,4,157.45,207.15,208.173,6,5,4,4,4,4,4,4,4,3,4,2,2,1,3,3,3,1,1,2,1,55.361,88.177,89.601,20,7,6,6,6,6,6,5,5,22.92,49.236,50.709,8,5,5,3,5,6,5,10.263,22.829,24.418,7,5,3,5,4,6,5,30.718,42.386,43.643,6,5,7,7,6,1,6,6,3,5,6,6,10.618,86.152,87.291,13,0,18,0,145,5,8,1,4,1,3.15,50,5,5,3,4,4,3,1,1,3,2,Spring 2025 OBHR 33000-008 LEC
R_6Pp3YR6CxLjGcjW,5,4,6,5,4,5,5,4,4,4,5,5,6,1.53,33.663,34.733,18,5,5,5,5,6,2,4,5,6,4,3,3,5.188,28.688,29.53,8,4,5,4,6,2,6,5,4,1.816,30.365,31.079,13,4,6,5,6,6,6,0.669,24.861,25.673,7,5,5,5,4,4,4,5,5,4,2,5,5,6,6,6,6,5,5,4,5,4,6,4,6,1.651,385.786,386.622,32,5,4,4,5,4,4,5,5,5,5,1.572,172.493,173.058,13,5,2,4,1,6,6,6,5,4,3,1.043,28.502,29.107,14,2,27.485,27.485,28.297,1,6,2,5,4,2,5,6,4,1.746,27.656,28.395,9,5,4,3,3,2,60.065,86.704,87.894,5,9.168,28.634,29.944,9,4,4,3,3,2,4,3,6,4,5,5,5,5,5,1.852,7.733,8.728,6,5,3,3,4,3,3,3,3,3,4,2,4,2,1,3,4,1,2,1,2,8.644,40.364,41.691,21,5,5,4,5,4,5,4,4,170.314,175.539,176.268,9,4,6,6,4,5,5,10.992,17.48,20.145,6,4,3,3,5,5,5,59.663,72.32,73.907,6,6,6,4,4,3,3,2,6,4,1,6,44.119,106.836,108.426,20,0,19,0,130,5,7,1,4,1,3.5,85,6,4,2,2,2,4,1,1,1,1,Spring 2025 OBHR 33000-006 LEC
R_71azJstbNCrMwFy,6,6,5,6,6,4,5,7,5,3,3,4,4,1.373,122.647,123.842,18,4,4,5,3,5,3,4,4,6,4,3,5,1.262,37.853,38.643,13,5,6,2,4,2,5,4,3,1.352,74.53,75.025,12,3,5,4,5,5,5,1.733,32.989,35.285,12,7,7,6,5,6,4,6,5,4,4,5,6,2,5,4,3,3,5,6,5,6,2,3,5,8.183,170.154,170.582,44,4,5,5,5,5,7,7,6,7,6,5.426,39.121,40.108,18,6,3,2,5,4,6,6,5,7,2,1.267,60.077,60.983,23,3,0.578,22.1,22.767,8,6,3,6,3,3,6,5,2,16.194,69.236,70.141,18,5,5,5,5,4,2.361,50.963,52.35,9,114.69,261.8,262.6,15,3,6,3,4,3,2,2,6,5,4,4,4,5,5,6.258,28.145,28.829,9,4,4,5,4,3,5,5,4,3,5,2,1,2,3,3,4,2,2,3,1,10.233,67.458,68.277,30,6,5,6,7,6,6,6,7,1.68,36.466,36.854,14,5,6,6,5,5,5,1.684,66.106,67.452,15,5,3,5,5,5,5,14.819,53.686,55.368,12,4,5,6,6,3,5,3,4,5,5,6,1.5,146.804,148.483,28,0,19,0,110,5,3,1,4,1,3.3,85,5,3,1,0,5,4,1,3,3,1,Spring 2025 OBHR 33000-005 LEC
R_1hXYvsB7ei5gGGG,6,5,7,5,5,6,5,4,5,7,7,6,4,42.824,61.395,64.602,13,6,5,4,5,4,6,5,4,4,4,4,4,90.554,101.117,103.608,8,5,5,6,3,4,4,5,4,8.484,20.772,22.41,8,5,4,3,2,7,6,2.654,6.213,6.941,6,3,5,6,4,4,4,4,5,6,7,4,5,4,5,4,5,5,5,4,6,5,6,4,5,7.49,120.132,123.167,25,4,5,7,5,6,7,4,6,5,5,61.134,102.331,109.35,10,7,3,2,2,5,4,5,5,6,4,193.163,251.701,253.202,12,4,226.075,226.075,227.542,1,4,6,5,5,6,6,5,6,53.849,61.523,62.857,8,3,5,3,4,6,2.685,5.975,8.099,5,4.512,61.997,63.003,10,5,4,4,7,4,5,5,2,5,5,4,6,7,4,2.299,6.032,7.424,5,3,4,3,3,4,4,3,5,3,2,3,2,4,4,2,3,1,4,4,2,2.774,36.451,40.789,23,5,5,5,6,6,5,6,4,12.471,32.152,60.21,9,5,3,3,3,5,4,14.47,22.89,24.456,7,7,6,6,7,3,4,1.14,7.126,8.935,8,4,6,5,4,4,3,6,5,5,3,5,5.447,19.766,91.497,11,1,18,0,190,6,3,1,3,1,3.7,88,5,4,1,2,3,2,1,3,2,1,Spring 2025 OBHR 33000-005 LEC
